id	species
GCF_000024125.1	Robiginitalea biformata
GCF_009738125.1	Carnobacterium maltaromaticum
GCF_003204075.1	Serratia marcescens
GCF_007923985.1	Mycoplasma hyopneumoniae
GCF_002892045.1	Phaeobacter inhibens
GCF_003722195.1	Escherichia coli
GCF_001889125.1	Janibacter indicus
GCF_003933045.1	Burkholderia mallei
GCF_000210855.2	Salmonella enterica
GCF_009708955.1	Piscirickettsia salmonis
GCF_003076355.1	Clavibacter michiganensis
GCF_001499615.1	Acetobacter senegalensis
GCF_003182655.1	Serratia marcescens
GCF_001886835.1	Legionella pneumophila
GCF_005222545.1	Streptococcus pyogenes
GCF_003571565.1	Citrobacter freundii
GCF_001506945.1	Campylobacter jejuni
GCF_009730395.1	Campylobacter coli
GCF_008330025.1	Haemophilus parahaemolyticus
GCF_005156265.1	Escherichia coli
GCF_009625995.1	Bordetella parapertussis
GCF_000253215.1	Neisseria meningitidis
GCF_000406165.1	Dickeya zeae
GCF_001026965.1	Acinetobacter baumannii
GCF_003032075.1	Listeria monocytogenes
GCF_000756125.1	Burkholderia pseudomallei
GCF_003957415.1	Lactobacillus curvatus
GCF_007748095.1	Planctomycetes bacterium
GCF_000737555.1	Enterococcus faecium
GCF_001190885.1	Streptococcus agalactiae
GCF_002158865.1	Comamonas serinivorans
GCF_003931835.1	Klebsiella pneumoniae
GCF_003254825.1	Clostridium acetobutylicum
GCF_001281005.1	Citrobacter portucalensis
GCF_900474615.1	Staphylococcus sciuri
GCF_900074915.1	Pseudomonas cerasi
GCF_000091645.1	Streptococcus mutans
GCF_003072585.2	Acinetobacter schindleri
GCF_002357695.1	Helicobacter pylori
GCF_000013105.1	Moorella thermoacetica
GCF_001293065.1	Leptospira interrogans
GCF_000154685.1	Clostridioides difficile
GCF_003855655.1	Lactobacillus fermentum
GCF_002105615.1	Listeria monocytogenes
GCF_002982115.1	Lysinibacillus sphaericus
GCF_003186595.1	Bordetella bronchiseptica
GCF_002085525.1	Staphylococcus aureus
GCF_009497675.1	Pseudomonas aeruginosa
GCF_003226815.1	Blattabacterium punctulatus
GCF_002447235.1	Mycobacterium tuberculosis
GCF_900637125.1	Taylorella equigenitalis
GCF_900692865.1	Streptococcus pneumoniae
GCF_004635085.1	Bordetella pertussis
GCF_000624395.2	Salmonella enterica
GCF_900108565.1	Mycolicibacterium rutilum
GCF_001722025.1	Pseudomonas aeruginosa
GCF_004319485.1	Xanthomonas oryzae
GCF_002591155.1	Proteus vulgaris
GCF_002073995.1	Vibrio coralliilyticus
GCF_003713065.1	Cohnella candidum
GCF_000272775.4	Salmonella enterica
GCF_000018685.1	Lachnoclostridium phytofermentans
GCF_001278015.1	Lactobacillus plantarum
GCF_001484005.1	Lactobacillus plantarum
GCF_003368045.1	Campylobacter jejuni
GCF_009739965.1	Bacillus cereus
GCF_002082725.1	Acinetobacter baumannii
GCF_002165345.2	Acinetobacter wuhouensis
GCF_006274405.1	Paenibacillus polymyxa
GCF_001746575.1	Bacillus subtilis
GCF_000277185.1	Rickettsia prowazekii
GCF_001865535.1	Campylobacter coli
GCF_003515265.1	Ralstonia solanacearum
GCF_002357115.1	Rickettsia japonica
GCF_005222185.1	Azospirillum brasilense
GCF_002777235.1	Candidatus Hamiltonella defensa
GCF_900636385.1	Staphylococcus warneri
GCF_003351745.1	Moraxellaceae bacterium
GCF_001651945.2	Escherichia coli
GCF_001886455.1	Alteromonas mediterranea
GCF_001448485.2	Salmonella enterica
GCF_003691385.1	Salmonella enterica
GCF_002210025.1	Salmonella enterica
GCF_001635955.1	Bacillus cereus
GCF_006351845.1	Enterococcus faecium
GCF_900478045.1	Corynebacterium minutissimum
GCF_000258245.1	Thermus thermophilus
GCF_002753975.1	Porphyromonas gingivalis
GCF_002442535.1	Shigella sonnei
GCF_900620235.1	Staphylococcus aureus
GCF_003432205.1	Klebsiella pneumoniae
GCF_004008955.1	Bordetella pertussis
GCF_002117245.1	Lactobacillus plantarum
GCF_000306845.1	Legionella pneumophila
GCF_004786015.1	Hydrogenovibrio crunogenus
GCF_900187185.1	Chryseobacterium taklimakanense
GCF_900636875.1	Lactobacillus rhamnosus
GCF_900636665.1	Shewanella putrefaciens
GCF_003952265.1	Flaviflexus salsibiostraticola
GCF_001675125.1	Klebsiella pneumoniae
GCF_000019905.1	Exiguobacterium sibiricum
GCF_002142675.1	Escherichia coli
GCF_009432795.1	Escherichia coli
GCF_000014825.1	Rhodopseudomonas palustris
GCF_000212675.2	Desulfocurvibacter africanus
GCF_902702745.1	Streptococcus suis
GCF_000239175.1	Legionella pneumophila
GCF_004216495.1	Mycoplasma phocirhinis
GCF_000414035.1	Pseudomonas aeruginosa
GCF_003264815.1	Staphylococcus aureus
GCF_002101335.1	Staphylococcus lutrae
GCF_002504105.1	Salmonella enterica
GCF_009707405.1	Enterobacter cloacae
GCF_003330905.1	Staphylococcus aureus
GCF_002056635.1	Escherichia coli
GCF_900635595.1	Salmonella enterica
GCF_000969805.1	Chlamydia trachomatis
GCF_000623415.2	Salmonella enterica
GCF_004307315.1	Campylobacter coli
GCF_009676425.1	Stenotrophomonas maltophilia
GCF_009626775.1	Bordetella parapertussis
GCF_004636125.1	Bordetella pertussis
GCF_002357535.1	Helicobacter pylori
GCF_900692995.1	Streptococcus pneumoniae
GCF_001986755.1	Bordetella pertussis
GCF_000626195.1	Salmonella enterica
GCF_002163735.1	Enterococcus faecalis
GCF_001534725.1	Piscirickettsia salmonis
GCF_900475835.1	Jonesia denitrificans
GCF_001028645.1	Staphylococcus capitis
GCF_000010245.2	Escherichia coli
GCF_002838665.1	Bifidobacterium breve
GCF_001411805.1	Burkholderia plantarii
GCF_900639715.1	Enterococcus faecium
GCF_003147565.1	Mycoplasma synoviae
GCF_002073335.2	Vibrio cholerae
GCF_004345045.1	Campylobacter volucris
GCF_001715465.1	Brucella melitensis
GCF_002082015.1	Sporosarcina ureae
GCF_003613595.1	Burkholderia gladioli
GCF_002012305.1	Escherichia coli
GCF_009738495.1	Streptococcus pyogenes
GCF_003020705.1	Enterococcus faecium
GCF_005305005.1	Pseudomonas aeruginosa
GCF_002741745.1	Bacillus altitudinis
GCF_001941425.1	Corynebacterium ammoniagenes
GCF_003595425.1	Staphylococcus aureus
GCF_001562175.1	Enterobacter cloacae
GCF_001307525.1	Bordetella pertussis
GCF_006517155.1	Salmonella enterica
GCF_003343305.1	Enterococcus gilvus
GCF_004118875.1	Enterobacter hormaechei
GCF_003058325.1	Methylobacterium currus
GCF_000011785.1	Histophilus somni
GCF_001623765.2	Salmonella enterica
GCF_001542835.1	Pseudomonas aeruginosa
GCF_001952875.1	Klebsiella pneumoniae
GCF_000834375.1	Yersinia pseudotuberculosis
GCF_900637695.1	Cellulomonas fimi
GCF_000328805.1	Mycobacterium canettii
GCF_007954745.1	Leuconostoc mesenteroides
GCF_001703515.1	Brochothrix thermosphacta
GCF_000953375.1	Mycoplasma capricolum
GCF_001545015.1	Mycobacterium tuberculosis
GCF_001890285.1	Escherichia coli
GCF_900636005.1	Escherichia coli
GCF_000247605.1	Acetobacterium woodii
GCF_000194115.1	Lactobacillus amylovorus
GCF_005886035.1	Escherichia coli
GCF_000299335.2	Alcanivorax pacificus
GCF_001634325.1	Aeromonas veronii
GCF_002859825.1	Bordetella pertussis
GCF_000165925.1	Bacillus atrophaeus
GCF_000284595.1	Stenotrophomonas maltophilia
GCF_002096115.1	Staphylococcus lugdunensis
GCF_003176875.1	Legionella anisa
GCF_900475795.1	Streptococcus pyogenes
GCF_009731445.1	Melissococcus plutonius
GCF_001019575.2	Staphylococcus aureus
GCF_003368105.1	Campylobacter jejuni
GCF_000468955.1	Lactococcus lactis
GCF_003217735.2	Rhodobacteraceae bacterium
GCF_001019535.2	Staphylococcus aureus
GCF_900635135.1	Shimwellia blattae
GCF_001889145.1	Corynebacterium pseudotuberculosis
GCF_900692875.1	Streptococcus pneumoniae
GCF_002859725.1	Bordetella pertussis
GCF_002966615.1	Haemophilus influenzae
GCF_002240335.1	Klebsiella quasipneumoniae
GCF_003573835.1	Staphylococcus aureus
GCF_000963865.1	Muricauda lutaonensis
GCF_000445795.1	Mycobacterium tuberculosis
GCF_000710365.2	Bacteroides fragilis
GCF_000318925.1	Chlamydia trachomatis
GCF_007109165.1	Escherichia coli
GCF_002156805.1	Corynebacterium striatum
GCF_000582845.1	Listeria monocytogenes
GCF_001880285.1	Flavobacteriaceae bacterium
GCF_000959265.1	Burkholderia pseudomallei
GCF_900088425.1	Lactococcus lactis
GCF_007974925.1	Mannheimia haemolytica
GCF_003148355.1	Bacillus subtilis
GCF_009017435.1	Treponema pallidum
GCF_001746835.1	Lacunisphaera limnophila
GCF_002952755.1	Candidatus Saccharibacteria bacterium
GCF_001721845.1	Pseudomonas aeruginosa
GCF_002346125.1	Burkholderia mallei
GCF_002116815.1	Mycobacterium tuberculosis
GCF_000171795.2	Campylobacter jejuni
GCF_004636325.1	Bordetella pertussis
GCF_001766315.1	Legionella pneumophila
GCF_900250125.1	Cupriavidus taiwanensis
GCF_001686565.1	Bordetella pertussis
GCF_000236665.1	Azospira oryzae
GCF_001362195.2	Salmonella enterica
GCF_002906875.1	Lactobacillus plantarum
GCF_003076375.1	Staphylococcus simulans
GCF_003812705.1	Chryseobacterium arthrosphaerae
GCF_007746535.1	Planctomycetes bacterium
GCF_008330045.1	Staphylococcus aureus
GCF_007751475.1	Planctomycetes bacterium
GCF_001267295.1	Oblitimonas alkaliphila
GCF_000162995.1	Mycobacterium tuberculosis
GCF_002847425.1	Corynebacterium glutamicum
GCF_002812345.2	Staphylococcus argenteus
GCF_002764155.1	Escherichia coli
GCF_002117265.1	Lactobacillus plantarum
GCF_005221625.1	Escherichia coli
GCF_000017405.1	Ochrobactrum anthropi
GCF_008330445.1	Francisella noatunensis
GCF_002192375.1	Klebsiella pneumoniae
GCF_002447695.1	Mycobacterium tuberculosis
GCF_000022725.1	Bartonella grahamii
GCF_008807995.1	Bacillus amyloliquefaciens
GCF_003072605.1	Bacillus megaterium
GCF_002082645.1	Acinetobacter baumannii
GCF_900236405.1	Brucella melitensis
GCF_001951335.1	Campylobacter jejuni
GCF_006304565.1	Klebsiella pneumoniae
GCF_002845865.1	Klebsiella pneumoniae
GCF_000055945.1	Lawsonia intracellularis
GCF_000982695.1	Helicobacter pylori
GCF_001697705.1	Neisseria meningitidis
GCF_001506505.1	Campylobacter jejuni
GCF_001190945.1	Luteipulveratus mongoliensis
GCF_008806995.1	Neisseria animalis
GCF_900639455.1	Enterococcus faecium
GCF_004358945.1	Escherichia coli
GCF_008693825.1	Pseudomonas oryzihabitans
GCF_001655395.1	Treponema pallidum
GCF_001987175.1	Bordetella pertussis
GCF_006228205.1	Lactobacillus brevis
GCF_001921905.1	Clostridium botulinum
GCF_002012365.1	Streptococcus thermophilus
GCF_000192705.1	Lactococcus lactis
GCF_002111165.1	Burkholderia pseudomallei
GCF_003925975.1	Mycoplasma californicum
GCF_900692905.1	Streptococcus pneumoniae
GCF_001697525.1	Neisseria meningitidis
GCF_008619415.1	Staphylococcus aureus
GCF_001272915.1	Mycoplasma pneumoniae
GCF_009626835.1	Bordetella parapertussis
GCF_000499365.1	Dehalococcoides mccartyi
GCF_009735625.1	Moorella glycerini
GCF_002208665.2	[Haemophilus] ducreyi
GCF_000624935.2	Salmonella enterica
GCF_002202115.1	Fusobacterium nucleatum
GCF_002005465.1	Neoasaia chiangmaiensis
GCF_003264275.1	Acinetobacter baumannii
GCF_004637065.1	Bordetella pertussis
GCF_003008555.2	Rhodobacteraceae bacterium
GCF_000550805.1	Corynebacterium vitaeruminis
GCF_001664425.1	Rhizobium phaseoli
GCF_004355305.1	Xanthomonas oryzae
GCF_000816065.1	Trueperella pyogenes
GCF_001683195.1	Bacillus anthracis
GCF_004354245.1	Salmonella enterica
GCF_001190865.1	Streptococcus agalactiae
GCF_002777095.1	Chlamydia trachomatis
GCF_004919205.1	Salmonella enterica
GCF_003589945.1	Streptococcus iniae
GCF_900498245.1	candidate division
GCF_000397205.1	Pseudomonas protegens
GCF_001692595.1	Salmonella enterica
GCF_001697485.1	Neisseria meningitidis
GCF_002865885.1	Clostridium botulinum
GCF_900086925.1	Propionibacterium freudenreichii
GCF_001895905.1	Enterococcus faecium
GCF_007980285.1	Mannheimia haemolytica
GCF_002442715.1	Bordetella pertussis
GCF_006770385.1	Bordetella hinzii
GCF_900692895.1	Streptococcus pneumoniae
GCF_002110945.1	Burkholderia pseudomallei
GCF_001729265.1	Edwardsiella piscicida
GCF_006542355.1	Swingsia samuiensis
GCF_000297075.2	Pseudomonas pseudoalcaligenes
GCF_001651965.2	Escherichia coli
GCF_000248435.2	Francisella tularensis
GCF_002197425.1	Streptococcus agalactiae
GCF_000833315.1	Francisella philomiragia
GCF_002208785.1	Bacillus anthracis
GCF_000296575.1	Brachyspira pilosicoli
GCF_001022195.1	Klebsiella oxytoca
GCF_000196075.1	Tropheryma whipplei
GCF_002993925.1	Bacillus paralicheniformis
GCF_002447095.1	Mycobacterium tuberculosis
GCF_001986635.1	Bordetella pertussis
GCF_006770405.1	Bordetella hinzii
GCF_900128415.1	Anaerococcus mediterraneensis
GCF_000505725.1	Francisella noatunensis
GCF_003368365.1	Klebsiella pneumoniae
GCF_004135755.1	Sorangium cellulosum
GCF_002953515.1	Vibrio alginolyticus
GCF_003855175.1	Neisseria gonorrhoeae
GCF_001605115.1	Bordetella pertussis
GCF_002803885.1	Staphylococcus aureus
GCF_000021425.1	Bifidobacterium animalis
GCF_009759705.1	Corynebacterium pseudotuberculosis
GCF_002906675.1	Xanthomonas citri
GCF_003285225.1	Streptococcus suis
GCF_900635125.1	Klebsiella pneumoniae
GCF_009664345.1	Planctomycetales bacterium
GCF_003199005.1	Lactobacillus paracasei
GCF_002213825.1	Listeria monocytogenes
GCF_009626475.1	Bordetella holmesii
GCF_004101645.1	Lactobacillus plantarum
GCF_003966405.1	Enterococcus faecalis
GCF_000016305.1	Klebsiella pneumoniae
GCF_003065385.1	Polynucleobacter acidiphobus
GCF_001460635.1	Helicobacter typhlonius
GCF_000018205.1	Rickettsia akari
GCF_002222575.1	Helicobacter pylori
GCF_900249805.1	Cupriavidus taiwanensis
GCF_009627615.1	Bordetella holmesii
GCF_008931135.1	Escherichia coli
GCF_002197265.1	Streptococcus agalactiae
GCF_001547715.1	Streptococcus pyogenes
GCF_003666465.1	Agrobacterium tumefaciens
GCF_004847505.1	Salmonella enterica
GCF_000277365.1	Helicobacter pylori
GCF_000009525.1	Salmonella enterica
GCF_000233755.1	Lactobacillus rhamnosus
GCF_002078855.1	Lactococcus lactis
GCF_002012105.1	Escherichia coli
GCF_003864075.1	Escherichia albertii
GCF_004101745.1	Acinetobacter baumannii
GCF_000819645.1	Escherichia coli
GCF_008727255.1	Shigella flexneri
GCF_003597635.1	Lactobacillus plantarum
GCF_009299385.1	Streptomyces cinereoruber
GCF_009362975.1	Pantoea dispersa
GCF_000262145.1	Streptococcus parasanguinis
GCF_000988605.1	Moraxella bovoculi
GCF_002953815.1	Escherichia coli
GCF_003354705.1	Staphylococcus aureus
GCF_003971345.1	Moraxella catarrhalis
GCF_000741005.1	Borreliella afzelii
GCF_000624215.2	Salmonella enterica
GCF_009667855.1	Salmonella enterica
GCF_001887435.1	Vibrio cholerae
GCF_008330265.1	Francisella noatunensis
GCF_003031995.1	Salmonella enterica
GCF_001985505.1	Bordetella pertussis
GCF_900475185.1	Streptococcus dysgalactiae
GCF_000807315.1	Bradyrhizobium japonicum
GCF_005697565.1	TM7 phylum
GCF_000177255.2	Rhodopseudomonas palustris
GCF_000934565.1	Pseudomonas simiae
GCF_008124185.1	Escherichia coli
GCF_000812205.2	Klebsiella variicola
GCF_001021915.1	Xanthomonas oryzae
GCF_002881195.1	Streptococcus agalactiae
GCF_001443305.1	Leptospira interrogans
GCF_000299135.1	Streptococcus agalactiae
GCF_001985665.1	Bordetella pertussis
GCF_004355425.1	Xanthomonas oryzae
GCF_002891665.1	Phaeobacter inhibens
GCF_001721005.1	Enterococcus faecium
GCF_000441795.1	Chlamydia trachomatis
GCF_000214825.1	Thiomicrospira cyclica
GCF_002291405.1	Variovorax boronicumulans
GCF_000750275.1	Enterobacter hormaechei
GCF_008727235.1	Shigella flexneri
GCF_900699025.1	Buchnera aphidicola
GCF_006337485.1	Helicobacter pylori
GCF_004358365.1	Escherichia coli
GCF_009739885.1	Staphylococcus aureus
GCF_007954625.1	Leuconostoc lactis
GCF_001029145.1	Burkholderia contaminans
GCF_008330385.1	Francisella noatunensis
GCF_003028335.1	Pseudomonas aeruginosa
GCF_000010285.1	Kocuria rhizophila
GCF_002023235.2	Elizabethkingia anophelis
GCF_000623335.1	Salmonella enterica
GCF_000006965.1	Sinorhizobium meliloti
GCF_000277755.1	Zymomonas mobilis
GCF_000091725.1	Propionibacterium freudenreichii
GCF_000282715.1	Amycolatopsis mediterranei
GCF_000008725.1	Chlamydia trachomatis
GCF_900119755.1	Legionella pneumophila
GCF_002804125.1	Mesoplasma entomophilum
GCF_001989535.1	Klebsiella variicola
GCF_003359225.1	Acinetobacter pittii
GCF_000197735.1	Glutamicibacter arilaitensis
GCF_000173515.1	Chlamydia trachomatis
GCF_006094475.1	Bacillus subtilis
GCF_000382905.1	Corynebacterium glutamicum
GCF_003203615.1	Staphylococcus aureus
GCF_001932955.1	Piscirickettsia salmonis
GCF_009649955.1	Heliorestis convoluta
GCF_002953555.1	Helicobacter pylori
GCF_003017975.1	Escherichia coli
GCF_900416725.1	Chlamydia abortus
GCF_000235545.1	Salmonella enterica
GCF_004011135.1	Rathayibacter festucae
GCF_003812405.1	Citrobacter koseri
GCF_002952095.1	Escherichia coli
GCF_000445245.1	Mycobacterium tuberculosis
GCF_000196455.1	[Clostridium] sticklandii
GCF_002058765.1	Escherichia coli
GCF_001985345.1	Bordetella pertussis
GCF_003176835.1	Lactococcus lactis
GCF_004028275.1	Hydrogenovibrio thermophilus
GCF_009720565.1	Lactobacillus rhamnosus
GCF_003721475.1	Bacillus velezensis
GCF_000517365.1	Spiroplasma mirum
GCF_002442915.1	Staphylococcus pasteuri
GCF_003410355.1	Bacillus anthracis
GCF_009648655.1	Listeria monocytogenes
GCF_000007425.1	Streptococcus pyogenes
GCF_008727835.1	Lactobacillus rhamnosus
GCF_002859865.1	Bordetella holmesii
GCF_000827955.1	Clostridium botulinum
GCF_004798765.1	Salmonella enterica
GCF_000626655.2	Pseudomonas aeruginosa
GCF_000742895.1	Bacillus anthracis
GCF_000525675.1	Bdellovibrio bacteriovorus
GCF_000008425.1	Bacillus licheniformis
GCF_004194615.2	Salmonella enterica
GCF_003285265.1	Paracoccus mutanolyticus
GCF_000496265.1	Pediococcus pentosaceus
GCF_000756775.1	Pseudomonas saudiphocaensis
GCF_002025225.1	Citrobacter werkmanii
GCF_004299805.1	Escherichia coli
GCF_001515585.1	Pseudomonas putida
GCF_000024965.1	Xylanimonas cellulosilytica
GCF_000833355.1	Francisella tularensis
GCF_006339235.1	Helicobacter pylori
GCF_002447915.1	Mycobacterium tuberculosis
GCF_900323965.1	Staphylococcus aureus
GCF_003193665.1	Staphylococcus aureus
GCF_000829015.1	Clostridium botulinum
GCF_002109385.1	Bacillus krulwichiae
GCF_001558935.2	Citrobacter amalonaticus
GCF_000632945.1	Ehrlichia chaffeensis
GCF_001677115.2	Legionella pneumophila
GCF_000221205.1	Rickettsia heilongjiangensis
GCF_008728935.1	Mycoplasma gallisepticum
GCF_004104415.1	Corallococcus coralloides
GCF_000597965.1	Staphylococcus aureus
GCF_002786455.2	Moraxella osloensis
GCF_008704555.1	Streptomyces nitrosporeus
GCF_000486915.2	Salmonella enterica
GCF_900475575.1	Achromobacter xylosoxidans
GCF_009738455.1	Escherichia coli
GCF_900795145.1	Streptococcus pneumoniae
GCF_000243395.2	Saccharomonospora glauca
GCF_008369625.1	Vibrio cholerae
GCF_900249725.1	Cupriavidus oxalaticus
GCF_000204135.1	Chlamydia pecorum
GCF_006385655.1	Enterobacter hormaechei
GCF_007724205.1	Xanthomonas citri
GCF_002213625.1	Listeria monocytogenes
GCF_001605255.1	Bordetella pertussis
GCF_000015965.1	Prochlorococcus marinus
GCF_005671355.1	Escherichia coli
GCF_006874725.1	Klebsiella aerogenes
GCF_004087995.1	Lactobacillus plantarum
GCF_000013925.1	Mycobacterium ulcerans
GCF_004009495.1	Bordetella pertussis
GCF_000438685.2	Listeria monocytogenes
GCF_900090265.1	Micromonospora rifamycinica
GCF_001989095.1	Bordetella pertussis
GCF_000583045.1	Ensifer adhaerens
GCF_003010695.1	Enterobacter cloacae
GCF_002386185.1	Staphylococcus simulans
GCF_001952735.1	Listeria monocytogenes
GCF_002211985.1	Vibrio anguillarum
GCF_009665455.1	Vibrio vulnificus
GCF_000016965.1	Clostridium beijerinckii
GCF_002269325.1	Escherichia coli
GCF_005083985.2	Cetia pacifica
GCF_000624495.2	Salmonella enterica
GCF_000418345.1	Staphylococcus aureus
GCF_000012125.1	Chlamydia trachomatis
GCF_002211705.1	Citrobacter freundii
GCF_000284315.1	Leptospirillum ferrooxidans
GCF_003288435.1	Pseudomonas aeruginosa
GCF_000497165.1	Burkholderia dolosa
GCF_003546665.1	Bacillus thuringiensis
GCF_001747425.1	Actinoalloteichus hymeniacidonis
GCF_001908275.1	Paenibacillus xylanexedens
GCF_001456175.1	Corynebacterium pseudotuberculosis
GCF_900142435.1	Thermocrinis minervae
GCF_000443525.1	Mycobacterium tuberculosis
GCF_000590755.1	Chlamydia trachomatis
GCF_001469815.1	Escherichia coli
GCF_001664165.1	Rhizobium phaseoli
GCF_900186995.1	Haemophilus pittmaniae
GCF_002950775.1	Staphylococcus pseudintermedius
GCF_000706665.1	Mycobacterium tuberculosis
GCF_002777395.1	Glaesserella parasuis
GCF_001011135.1	Francisella tularensis
GCF_003571505.1	Pseudomonas aeruginosa
GCF_002173675.1	Bacillus licheniformis
GCF_000166055.1	Rhodomicrobium vannielii
GCF_002220575.1	Serratia marcescens
GCF_900636445.1	Streptococcus vestibularis
